Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9
0,0,0,0.14216605,0.27868822,0,0,0.39852986,0,0.17191373
0,0,0,0,0.41307366,0,0.04104104,0.14492135,0.20077261,0.19737831
0,0,0,0.030425088,0.16123547,0,0.07903636,0.31194177,0.16999927,0.24100739
0,0,0,0,0,0,0,0,0.9842062,0
0.088169664,0,0,0,0.380612,0.04474634,0,0,0.25313595,0.22770801
0,0,0,0.47570035,0.036585014,0,0,0,0,0.47178876
0.027772034,0,0,0.22346391,0,0.1007369,0,0,0.10128227,0.54071516
0.28920004,0.05012555,0.049596436,0.15827528,0,0.033005964,0.071572505,0.08548786,0.25796154,0
0,0,0.09409823,0,0.06593274,0.060449354,0.03094749,0,0,0.742884
0,0,0,0.31126726,0.26143897,0,0,0,0.035552572,0.38221502
0,0,0.019137224,0.019059103,0.4797721,0.10708719,0.18201162,0.08112256,0.02471951,0.08563674
0.051013134,0,0,0,0.37104672,0,0,0,0.22006188,0.35231978
0,0,0.012773768,0.04727054,0,0,0,0.36981058,0.34192607,0.22325638
0.46100178,0,0.08880274,0.06643096,0,0.028882936,0,0.045304365,0.304573,0
0,0,0,0.1221901,0.09512037,0,0,0,0.5653865,0.2015098
0,0,0,0.052063562,0,0,0,0.2264054,0.37859634,0.3235753
0,0,0,0.46043137,0,0.0565414,0,0,0.35455474,0.1177552
0,0,0.04171271,0.27032736,0.12217842,0,0,0,0,0.55353135
0,0,0,0.18890952,0.20704347,0,0,0,0.08982551,0.50662
0.64758366,0,0,0,0,0.0838788,0,0.11617517,0.1442489,0
0.09113029,0,0,0,0.23688368,0,0,0,0.66344625,0
0,0,0,0.26057923,0,0,0.09884261,0,0.6186728,0
0.07278833,0,0,0,0.18522322,0.014717526,0.32512558,0.2692635,0.023462946,0.10751497
0,0,0.04713827,0.1395867,0.11729506,0,0,0.02755505,0.10792762,0.5513813
0.38987222,0,0.02161675,0.17638874,0,0,0,0,0.20436798,0.19794692
0,0,0,0,0,0,0,0,0.9357027,0
0,0,0,0.27901557,0,0,0,0,0.1190677,0.58600104
0.25129014,0,0.024682127,0,0.34294283,0,0,0.37402347,0,0
0.3835727,0.013278765,0.012154431,0.040688813,0.08551365,0.110244624,0,0.28073904,0,0.07142407
0.068168946,0,0,0.07693803,0.1647866,0,0,0,0.1546179,0.52890533
0,0,0,0.037125114,0,0.037991706,0.08004137,0.25951833,0.49812552,0.08420878
0,0,0.027346889,0.38471594,0.08232888,0,0,0.3056173,0,0.19340567
0.35440376,0,0,0,0,0,0,0,0.26305485,0.3690727
0,0.10729289,0,0,0.36085457,0,0,0.40434834,0,0.120425746
0.034384698,0,0,0.11573955,0,0,0.027872466,0,0,0.80861366
0,0,0,0.11792724,0,0.2387977,0,0,0.26425222,0.36538044
0,0.020767286,0,0,0,0,0,0,0.5187075,0.44731438
0,0,0.015285416,0.31501192,0,0,0,0,0.660839,0
0,0,0,0.10931821,0.07833993,0,0.024956392,0,0.07915835,0.7007298
0,0,0,0.07749285,0,0,0,0,0.768792,0.13575882
0,0,0,0.14127779,0,0,0,0,0,0.83872
0.024026329,0,0,0.25760102,0.06966197,0.09316252,0,0.24045636,0.30873418,0
0.6719587,0,0,0,0.10940147,0.022515988,0.03271714,0.11872793,0.038591344,0
0,0,0,0,0.54633194,0,0,0.049677175,0.3982032,0
0.1078172,0,0.05871174,0.14405094,0.5454651,0.050501503,0,0.088956736,0,0
0.04138524,0,0,0,0.4223115,0,0,0.45303836,0.07356565,0
0,0,0,0.2419863,0,0,0,0.11812823,0.4029852,0.22260499
0.13325262,0,0.050370086,0.438954,0,0.02019237,0,0,0.20781489,0.14351846
0,0,0.12280727,0.12486794,0.17498083,0,0,0,0.05976521,0.51
0.48618758,0,0,0.3517098,0,0,0,0,0.07231096,0.08531008
0,0,0.028782863,0.24642828,0,0.057455532,0,0,0.2976081,0.35681838
0,0,0.046773925,0.10871706,0.095411815,0,0,0,0.6532667,0.09128458
0.02888119,0,0.06313251,0,0,0,0.16864404,0.36042365,0.3738459,0
0.012286777,0,0,0,0.012654117,0,0.353641,0.44684342,0,0.17138518
0,0.031771343,0,0.25226048,0,0,0,0,0.4925531,0.20626524
0,0,0.05025326,0.2914078,0,0,0,0.06496413,0.31088182,0.27467087
0.03216715,0,0,0,0.11884179,0.16927858,0,0.575575,0.09838604,0
0.34431526,0.018681103,0.015081908,0.14346988,0,0,0,0,0,0.47159496
0.03524231,0,0,0.07822112,0.22076677,0,0,0.1635854,0.4978312,0
0.059242755,0,0.035746466,0.15857011,0.3922992,0.10388914,0,0.24476345,0,0
0,0,0.099709235,0,0.19677368,0,0.027917415,0.37731582,0.2932212,0
0.05232031,0,0.014949767,0.07014003,0.60199445,0,0,0.2563529,0,0
0.49201602,0.021340877,0,0,0,0,0,0,0.47233337,0
0,0,0.015080065,0.2441501,0.47239056,0,0.03500147,0.10975979,0,0.115390725
0,0,0.04692391,0.17268646,0.25650555,0,0,0.14917067,0.2622991,0.10856581
0.09197267,0,0.025438776,0.08639718,0.14965859,0,0,0,0,0.6401197
0.02693745,0,0.018763555,0.014795162,0.3583559,0,0.12134008,0.12930015,0.32731387,0
0,0,0.023585467,0.10584095,0,0.0716788,0,0.3009791,0.43299714,0.061861016
0.06929618,0,0,0,0.39874348,0,0,0.32324553,0,0.20130374
0.31143522,0,0,0.32487425,0,0.04381871,0,0,0,0.30556086
0,0,0.048656516,0.0397725,0,0.03109969,0.122150734,0.41221467,0.15093836,0.18375772
0.09653861,0,0,0.10643601,0,0,0,0.27708572,0.508611,0
0.3442379,0,0.039778937,0.15432493,0,0,0,0,0.29259554,0.15962055
0.28451458,0,0,0.3821692,0,0,0,0,0.13756788,0.18035586
0.3052493,0,0,0.17789719,0,0,0,0.076573804,0,0.4317046
0.17590347,0,0.22975741,0.47428444,0.08340042,0.02471152,0,0,0,0
0.07038103,0,0,0.042213496,0.23038723,0,0,0.19103903,0,0.45645198
0.3298407,0,0,0,0.45498398,0,0,0.20947659,0,0
0,0,0,0.039505742,0.29746336,0,0,0,0.6471174,0
0,0,0,0.29176834,0,0.043367445,0,0,0,0.65338254
0,0.048819996,0.03273787,0,0.44204947,0.04456699,0.051348902,0.3780734,0,0
0.3801449,0,0,0.049526483,0,0,0,0,0.37922806,0.17998376
0,0,0,0.21984456,0.13264436,0,0,0.31296518,0,0.32558748
0.6687987,0,0,0.039470613,0.22537416,0,0,0.053226836,0,0
0,0,0,0.43210906,0,0,0,0,0.5535966,0
0,0,0.10436939,0.24862939,0,0,0,0.08799264,0.21495414,0.33402377
0,0,0,0.38294742,0.13299258,0,0,0,0.029335007,0.44931686
0,0,0,0.12545168,0,0,0,0,0.84752905,0
0.11910644,0.026133735,0,0.2554322,0,0,0,0,0.3437162,0.24369675
0,0,0,0.33455244,0.33946335,0.042828403,0.02354596,0.18906784,0.0657101,0
0,0,0,0.2039329,0.2075046,0,0,0,0.1351538,0.43911907
0,0,0,0.18344596,0.10906438,0.06679218,0,0,0,0.62640893
0.15955389,0,0,0,0.11677438,0,0,0.5539108,0.14934762,0
0,0,0,0,0.17172508,0,0,0.58919936,0.2233496,0
0,0,0,0,0.28733185,0,0,0.6511192,0,0
0,0,0,0.049896687,0.12555951,0,0,0.23393391,0.4681943,0.114832416
0,0,0,0,0,0.04880401,0.022384405,0.38498467,0.40472087,0.13292266
0.16989712,0,0,0,0,0,0,0.28852698,0.5082254,0
0,0.13632716,0.036884133,0,0,0,0.14282556,0.4636673,0.09674444,0.11904009
0.29206344,0,0,0.42136082,0,0,0,0,0.27813217,0
0.28958315,0.0131176375,0,0,0.41702667,0,0,0.031065218,0.2459729,0
0,0.38397032,0.03229959,0.044603013,0.13645928,0.02101464,0.3623894,0,0.018023575,0
0.1445355,0,0,0,0,0,0.056091484,0.6115292,0,0.17983192
0.09398873,0,0.053759407,0.27075234,0.026136486,0.039083607,0,0,0,0.50937873
0,0,0,0.49635938,0.47782502,0,0,0,0,0
0.46418405,0.011911694,0,0.19365391,0,0.025790539,0,0.06029778,0.16974457,0.070999935
0.19793926,0,0.08764916,0.027044551,0.17863575,0,0,0.13874489,0.36434957,0
0,0,0,0.32906908,0,0,0.01909768,0,0.6419641,0
0.10319847,0,0.048736136,0.06472845,0.10143195,0,0,0,0,0.67026764
0,0,0.036383122,0.1250128,0,0,0,0,0.14099279,0.6782521
0,0,0,0.23164809,0,0,0.3863848,0.12410428,0.250615,0
0.39109966,0,0,0.12278478,0,0,0,0,0,0.46664217
0,0,0,0.31344822,0,0,0,0,0.5812362,0.0868897
0.14755337,0,0,0.05781415,0,0,0,0,0.7796858,0
0,0.018540889,0,0.5258886,0,0.15863936,0,0,0.044661224,0.24332227
0,0,0,0,0,0,0,0.13467915,0.76193655,0.08581034
0,0,0,0.06819255,0.51105666,0.074634075,0,0.24090809,0.059399914,0.03811303
0,0,0,0.094949044,0.11316455,0,0.17540228,0,0.449127,0.16010508
0,0,0,0.14009379,0,0.14236917,0,0.21757999,0,0.4905775
0,0,0,0.34975496,0,0.027818987,0,0.11329977,0.3711381,0.13504565
0,0,0.022893565,0,0.2128896,0,0,0.64723855,0,0.103009015
0.4211828,0,0.04083333,0.08089254,0,0,0,0,0,0.43486133
0,0,0.021085806,0,0.052366603,0.11273009,0,0,0.8020473,0
0.23077303,0,0.0394958,0,0.09851029,0.0461386,0,0.33552042,0,0.24640991
0,0.020020794,0,0,0.4436346,0.11847102,0,0.277303,0.13147293,0
0.2875005,0,0,0.13095619,0,0,0,0,0.17957743,0.39520615
0,0,0,0.24212831,0,0,0.04100029,0.19244638,0,0.50772524
0,0,0.03336744,0,0.09678276,0.05979554,0,0.791276,0,0
0.44946718,0,0,0.36102077,0,0,0,0,0.17700551,0
0.26691955,0,0,0.41643065,0,0,0,0,0.3026383,0
0,0.013123599,0,0.21116036,0.27375808,0,0,0.28524986,0.210679,0
0,0,0.04264799,0.17298989,0.52297807,0,0,0.07043925,0,0.1857317
0,0,0,0.3329765,0,0.039670162,0,0,0.42074156,0.19549708
0.041685976,0,0.013360555,0,0.33712858,0,0,0.32466832,0,0.27970633
0.08718351,0,0,0.046150323,0.2948802,0.2037372,0,0.2509908,0,0.10980063
0,0,0.019013114,0.45071244,0,0,0,0,0,0.51820177
0.018239561,0,0.029936083,0.21245562,0.04108014,0,0,0.1654288,0.14279747,0.3799644
0.12611912,0,0,0.086121276,0.1498187,0,0,0.2675814,0,0.36520097
0.2027004,0,0.015078283,0.02251304,0,0.10607718,0,0,0.6472078,0
0,0,0,0,0.3967637,0,0,0.23534529,0.21776192,0.13977556
0.12054611,0,0,0.041809734,0,0.01530112,0,0.57363164,0.23986275,0
0.05942326,0,0,0,0.082794875,0,0,0,0.70599556,0.14356425
0.05414321,0.031020127,0,0.18076576,0.18802746,0.12701376,0.1848807,0.22914554,0,0
0.04830443,0,0,0.3440618,0,0,0,0,0.5930409,0
0.3389538,0.021374565,0.053301003,0.25611344,0.09398392,0,0,0,0.07912125,0.15113407
0,0,0,0.281586,0,0.21253605,0,0,0.122736044,0.37361553
0.09462141,0,0,0.0792234,0,0,0,0.08175236,0.6571409,0.07888548
0,0,0,0.14299576,0.08706618,0,0.027586233,0.5368092,0,0.19660583
0.2611074,0,0.07496336,0,0.56446445,0.08812218,0,0,0,0
0,0,0,0.30013332,0,0,0,0,0.099492684,0.5888949
0.36378098,0,0,0.014467181,0,0,0,0.05099431,0.30903676,0.25751483
0.119123034,0,0.01188124,0.012448637,0,0,0.2654393,0,0.07553884,0.5113044
0,0,0,0.106686965,0,0,0,0,0.26808992,0.618617
0.64351916,0.022313356,0.023104051,0,0,0,0,0,0.298267,0
0.23974578,0,0,0.06697777,0,0.24468043,0,0,0.2385798,0.20601481
0.034093197,0,0,0,0,0.31894207,0,0.024492951,0.26891348,0.3496503
0.07365928,0,0,0.22179143,0.31276673,0,0,0.37107423,0,0
0.3127446,0,0,0,0,0,0,0.19881836,0.10128396,0.3773084
0,0,0,0,0,0.19436608,0,0,0.49846855,0.2974407
0,0,0,0.026642827,0,0.13273762,0,0,0.22552028,0.60878
0.024920648,0,0,0,0,0,0,0.0155520495,0.44878608,0.4995045
0,0,0,0,0,0,0,0,0.04343999,0.94691515
0,0,0.011939506,0.02172945,0.27259406,0.1753057,0,0.021880798,0.10251411,0.39193675
0.014188689,0,0,0.14455386,0.24781711,0.21445793,0,0.0930451,0,0.2822635
0.033140462,0,0,0.11663363,0.078909114,0,0,0.054657057,0.2747443,0.43664008
0.07815355,0,0,0.016524486,0,0,0,0.24483113,0.19624329,0.457474
0,0,0.021336868,0,0.13881035,0,0,0,0.19656484,0.6378803
0.47734106,0,0,0,0.031314567,0,0,0,0.4837277,0
0.2876252,0,0,0,0.036052972,0,0,0.046284966,0.21946649,0.4068086
0.056346793,0,0,0,0,0,0,0.18217513,0.30900666,0.444869
0.07696931,0,0,0,0.10991278,0.40785626,0.027988667,0.21281163,0,0.15618835
0.24664168,0,0,0.027408717,0,0.014912231,0,0,0.25126383,0.45426846
0.34258682,0,0.037534874,0,0,0,0,0,0.3448525,0.26778933
0.15495192,0,0,0.013745549,0,0,0,0,0.23666978,0.5904899
0.3448971,0,0,0.019398442,0,0,0,0,0.42251468,0.20548129
0,0,0,0,0.13913058,0.15230204,0.018947752,0.110089,0.20972313,0.36690667
0.16999298,0,0,0,0,0,0.078869775,0.53580576,0,0.19023311
0.37982097,0,0,0,0,0,0,0.0703337,0,0.5417919
0.18572304,0,0,0.05539762,0,0,0.03101288,0.030472286,0.1721435,0.521109
0.022630828,0,0,0.012052699,0,0,0,0.17375216,0,0.7850857
0,0,0,0,0.13817567,0,0.13512158,0.33468378,0,0.38732696
0,0,0,0,0.17709987,0,0,0,0.40332556,0.41271028
0.05858799,0,0,0.27488613,0.37487224,0,0,0.049951103,0.13807431,0.09424109
0.098097354,0,0,0.07548151,0.11686606,0,0.025236279,0.14139631,0.22971338,0.31151283
0.1324365,0,0,0.06507281,0,0,0,0,0.7037737,0.09371478
0.014420101,0,0,0.0700497,0,0,0.013589436,0.4593263,0.2266471,0.2134302
0,0,0,0,0.15993339,0,0,0,0.31049725,0.5218726
0,0,0,0,0,0,0,0.12691297,0.3495221,0.50973976
0,0,0,0,0.18123709,0,0,0,0.61603415,0.18955542
0.035206303,0,0.016053496,0.047300115,0.053580396,0,0,0.5307288,0.12741517,0.17997423
0,0,0,0.059677444,0.14684623,0,0,0.014815713,0.2432129,0.5302371
0.04550457,0,0,0.09340224,0.049062893,0,0.041225042,0.11460052,0.34426603,0.30405304
0.03306687,0,0,0.066369765,0.05510534,0,0.11135856,0.0690688,0.13422228,0.5195756
0,0,0,0.034818698,0,0,0.018438218,0.194664,0.30512697,0.4365644
0.14501631,0,0.08903677,0,0.34735766,0,0,0.121238954,0.20512792,0.0901992
0,0,0,0.010724057,0,0,0.05325055,0.53080404,0.24500243,0.15674175
0,0,0.021075455,0.24143943,0.18259439,0.05084628,0,0.14899288,0.18347435,0.16991836
0,0,0,0.03975343,0.17160176,0,0.039545048,0,0.25188977,0.48549375
0.016715026,0,0,0,0.14123304,0,0,0,0.5952915,0.2412946
0,0,0,0,0.26036575,0,0,0.050997086,0.10556939,0.57931614
0,0,0.13797233,0,0.17568065,0,0,0,0.09494375,0.5862263
0,0,0,0.086941265,0.17653875,0,0.081840456,0.29427445,0.25260445,0.10557706
0.13129288,0,0.032731555,0,0.37709656,0.03371099,0,0.20847516,0.12318524,0.091392785
0.09837674,0,0.01920645,0.08109402,0.21731494,0,0,0.15355875,0.081808135,0.34699142
0.028870843,0,0,0.080412254,0,0,0,0.10861179,0.15926453,0.61180717
0.02148652,0,0,0,0.34203038,0,0.12846284,0.072694205,0.31222117,0.11942884
0,0,0.042286113,0.13692863,0.2830714,0,0,0.40822518,0.063112065,0.060944542
0.034698155,0,0,0,0.13709216,0,0,0.21055485,0.10894562,0.5059265
0,0,0,0.010464064,0.035458114,0,0,0.31362152,0.38037917,0.25674054
0.086651705,0,0,0,0.31198364,0,0,0.15912507,0.18208608,0.2580933
0.2075496,0,0,0,0,0,0,0.05426102,0.43667874,0.29841334
0.11126105,0,0.016268667,0.13817145,0.066192225,0,0.01899581,0,0.13495138,0.5117528
0,0,0,0.03705745,0.06942381,0,0.0148357935,0.09198247,0.4447173,0.3335177
0,0.06268605,0,0,0.2643008,0,0.33450913,0.24525714,0,0.074690595
0,0,0.011709334,0.1841057,0,0,0.05641539,0,0.4297385,0.312708
0.055147637,0,0,0.02625433,0,0,0.05998336,0.24175632,0.26887694,0.32017073
0,0,0.019199679,0.02486192,0.20124662,0,0,0.10424497,0.26169798,0.3869615
0,0,0,0,0.12613289,0,0,0,0.113407806,0.75136536
0.107598804,0,0,0.15052034,0.5247095,0.033938233,0,0.060827326,0.11982145,0
0,0,0.033572074,0,0.7191756,0,0,0,0,0.24356088
0.104221866,0,0,0.010046356,0.13376676,0,0,0.22463459,0,0.52399474
0,0,0,0.20012847,0,0.013892841,0,0.3511216,0.16083276,0.2685275
0,0,0,0,0.017708369,0,0.07425476,0.24522452,0.38494062,0.26121718
0.021524616,0.041039024,0.010467251,0.1296813,0,0,0,0.1026259,0.4443859,0.24749564
0.14223775,0,0.04787915,0,0.37911952,0.026556686,0,0.19718117,0.11157273,0.093323156
0,0,0,0.053370655,0.3269618,0,0.10964393,0,0.38946515,0.11690684
0.15499055,0,0,0.03635889,0,0,0,0,0.6857309,0.116917536
0,0,0.027388332,0.048901502,0.236139,0,0.15340884,0.12342351,0.16086125,0.24704295
0,0,0,0.027745696,0.43941376,0,0,0.09787503,0.187256,0.23748499
0.19490024,0,0,0.078790896,0.2472804,0,0.0133227995,0.24178973,0,0.21148542
0,0,0.020381695,0.022411833,0.17131628,0.023968317,0,0.053116802,0.33492225,0.37075397
0.14271861,0,0.051175255,0.025474643,0.33898813,0.010835754,0.059274968,0,0,0.361229
0.1095083,0,0,0,0.029354723,0,0.107337,0.15572041,0.06773854,0.51475424
0.019227682,0,0,0,0.38101766,0,0.029126158,0,0.45190328,0.114129215
0.0242943,0,0,0.06920199,0,0.01915766,0,0.15974233,0.38667968,0.33714625
0,0,0,0,0.20931704,0.029039152,0.033749558,0.3197929,0.090991385,0.3138753
0.047957283,0,0,0.03893898,0.10374421,0,0,0,0.28200734,0.5233491
0,0,0.030062985,0,0.24658018,0,0,0.08535521,0.19418181,0.43990827
0.14142476,0,0,0.049857613,0.01959311,0,0.013972595,0.13471201,0.13003401,0.5081465
0.121698365,0,0,0,0,0,0,0,0.8668692,0
0.12011257,0,0,0.020728115,0.123424456,0,0,0.048268847,0.23860495,0.4457347
0,0,0,0,0.18733495,0,0,0.038422756,0.5074255,0.2519055
0,0,0,0,0.2951336,0.019579917,0.19171408,0.09800374,0,0.39172062
0.15121655,0,0,0.2396918,0.1356471,0,0,0,0.4690936,0
0.030108305,0,0.02109885,0,0.20252408,0,0,0,0.30845356,0.4325459
0,0,0,0,0.23011285,0,0.06098197,0.10318152,0.18446101,0.411379
0,0,0,0.04996791,0.040758334,0,0,0.06387164,0.24363908,0.59853446
0.03222174,0,0.094317295,0.13575603,0,0.047373176,0,0,0.1279914,0.5597735
0.14001201,0,0.09507133,0,0.34934816,0,0,0.14957626,0.13282917,0.13133456
0,0,0.056998678,0,0.3497526,0.034184907,0,0.12471851,0.25305456,0.17736703
0,0.12291762,0.028547054,0.012532843,0.02516493,0.027979195,0,0.21272884,0.13943979,0.42977437
0.09276105,0,0,0,0,0,0,0,0.4985327,0.4027611
0.15748686,0.029111024,0.043087322,0.36244547,0,0,0,0,0,0.40091884
0,0,0.019499997,0,0,0,0,0,0.5081916,0.4679043
0,0,0,0,0.37374508,0,0.03952268,0.18153405,0.36995155,0.032612856
0,0,0.04717958,0.14159077,0.29191372,0,0,0,0.1786903,0.3383893
0,0,0,0.13257065,0.18819724,0,0,0,0.29597124,0.3784204
0,0,0,0,0.039812703,0,0,0.094881885,0.27389947,0.58594924
0.022114249,0,0,0.044054106,0.10259553,0,0,0.02198254,0.46616158,0.34095022
0.049190816,0,0,0.07098048,0.18616161,0,0,0.13188629,0,0.55012745
0.05099458,0,0,0.016754672,0.065671876,0,0.47992182,0.038289025,0,0.34562308
0,0,0.041595872,0.02537552,0.124894746,0,0,0.23679684,0.16162135,0.40642753
0,0,0,0,0.5693849,0,0,0,0.14125915,0.2608234
0,0,0,0.05002422,0.3362335,0,0,0.073224396,0.38786817,0.14917499
0,0,0,0.10152357,0,0,0,0.24468207,0.16795616,0.4642925
0,0.017826479,0,0.09145978,0.122146435,0,0,0,0.2047534,0.5597799
0,0.11557149,0,0.12045417,0.08862408,0,0,0.2578426,0.312258,0.1029719
0.178269,0,0.010094694,0.03946234,0.01049489,0,0.017128345,0,0.17576091,0.5660365
0.070435666,0,0,0,0.28563252,0,0,0.10412212,0.53328574,0
0,0,0,0,0.8071945,0,0,0,0.18629849,0
0,0,0,0,0.47682607,0,0.08428453,0,0.13295738,0.30198234
0.06521789,0,0.06889834,0.09559827,0.12206269,0,0,0,0,0.6453957
0,0,0,0,0.692554,0,0,0,0.29744458,0
0.014287555,0.014286191,0.014286191,0.014287687,0.24460334,0.014287703,0.64109886,0.014286717,0.014288291,0.014287511
0.26905188,0,0,0.2720931,0.32759878,0,0,0,0,0.12645093
0,0,0,0,0.20070478,0.030498551,0.46608695,0.045741398,0.24451655,0
0,0,0,0,0,0,0.9914257,0,0,0
0,0,0.017567324,0,0.25725493,0,0,0.038828276,0.1594418,0.522098
0.03383707,0,0,0.012548352,0.13194326,0,0.1864144,0.12666658,0.33749512,0.16980124
0,0,0,0,0.54324615,0,0,0,0.45123574,0
0,0,0.053650826,0,0.32323825,0,0,0,0.03413854,0.584997
0.022658803,0,0.0446907,0.01535203,0.17668666,0,0.03861766,0.117006086,0.036035303,0.5479719
0,0,0,0,0.34751004,0,0.6216847,0,0,0
0.13547072,0,0,0,0,0,0,0,0.5816955,0.27170926
0,0,0.014220317,0,0.16320169,0.025708266,0.30181938,0.24878646,0.1056957,0.13676041
0.121253625,0,0,0,0.15001614,0.023270689,0.04561303,0,0.6507509,0
0.0758074,0.06763567,0,0,0,0,0.045277253,0,0.8009222,0
0.43919563,0,0,0,0,0,0.066620216,0.08588753,0.40560254,0
0.33663896,0,0,0,0.028079238,0,0,0,0.5017077,0.12415718
0.3123382,0,0.010647812,0,0.020407174,0,0,0,0.36125007,0.29044414
0.22741526,0,0.032093886,0,0,0,0,0,0.73355615,0
0.16005874,0,0.440748,0.081079766,0,0,0.036855564,0,0.11770223,0.16206807
0.5260152,0,0,0,0,0,0,0,0.30981866,0.15355839
0.342783,0,0.058387227,0.026576893,0.18726093,0,0,0,0.06951783,0.31239137
0.11203265,0,0.016664868,0.023148391,0.07537387,0.25244126,0,0,0.26074004,0.25504723
0.2866848,0,0,0,0.035179775,0,0,0,0.5440167,0.12128107
0.048740268,0,0.016945245,0.071300454,0,0,0.22912031,0,0.24466662,0.38306844
0.0727144,0,0,0.10308213,0.2583698,0,0,0,0.50480807,0.048459433
0.44055226,0,0,0,0,0,0.09846058,0,0.36199868,0.090158634
0.35251492,0,0.010242515,0.02466141,0,0,0,0,0.4821496,0.12579459
0.4240445,0,0.044219505,0,0,0,0.09932802,0,0.32907972,0.099290244
0.2835734,0,0,0,0.21747436,0.12998538,0,0.07420636,0.16637057,0.12468427
0.47465414,0,0,0,0,0,0.070230186,0,0.448849,0
0.31403315,0,0,0,0.026277084,0.10108884,0,0.056801572,0.31627515,0.17848417
0.5086159,0,0,0,0,0,0.17633142,0,0.17446242,0.13432722
0.40027234,0,0,0,0,0,0,0,0.43114805,0.1566997
0.5153724,0,0,0,0,0,0.052968193,0,0.28889784,0.13322932
0.10320177,0,0.013920587,0.14815009,0.18183242,0,0.06796029,0.03022584,0,0.4509051
0.24177134,0.022025786,0,0,0.069960505,0,0,0,0.4785278,0.17827275
0,0,0.012232287,0,0.17345503,0.022795435,0,0.2666693,0.27130523,0.24909598
0.23070501,0,0,0.3397831,0,0,0,0,0.3108251,0.110891454
0.2659862,0,0,0,0.021995623,0,0,0,0.5876563,0.113996334
0.53034616,0,0.07570431,0,0.22668768,0,0.02573394,0.025495987,0.055390626,0.056839403
0.12330219,0,0,0.055885382,0.095560335,0.01883604,0,0,0.3589469,0.3387152
0.40198576,0,0.10105633,0,0.12077468,0,0.05651885,0,0.3110364,0
0.2452648,0,0,0,0,0,0,0,0.72989005,0
0.3404968,0,0,0,0.097047225,0,0,0.115040675,0.1470412,0.28995234
0.18395817,0,0.124094285,0.024504878,0.45538333,0,0.1272489,0.037973497,0,0.04461308
0.21727683,0,0,0,0,0,0,0.042010624,0.49446982,0.24145491
0,0.028978322,0,0,0.50201195,0,0.028971316,0.43232408,0,0
0,0,0,0,0.12426498,0,0.07979589,0.021997202,0.17029902,0.5986348
0.06209285,0,0,0,0.6106772,0.30146658,0,0.018782578,0,0
0.035704043,0,0,0.08425238,0.035622396,0.025399618,0,0,0.20183322,0.61062104
0.013121022,0,0,0,0,0,0,0.068855725,0.43381456,0.47831234
0.02880386,0.02681636,0,0.17877477,0.08402144,0,0,0.020450223,0.040237192,0.6189063
0,0,0,0.011319499,0.33696687,0,0.051398337,0.05902635,0,0.5389712
0.14636977,0,0,0.08007916,0.15561686,0,0,0,0.6104211,0
0,0,0,0,0.13459715,0.029223153,0,0.40239817,0.2525496,0.17274949
0,0,0,0.026210608,0.4274398,0,0,0,0,0.53314066
0.20305893,0,0,0,0,0.017507399,0.09121252,0.42734027,0.053753518,0.18123469
0.09996269,0,0,0.039648436,0.12158392,0,0.07374654,0.15345804,0.10843902,0.39512566
0,0,0,0,0.44617885,0,0,0,0.43982834,0.1086479
0.03114708,0,0,0,0.114381716,0,0,0.3040224,0.03801632,0.502003
0,0,0,0,0.41254547,0,0.12943393,0,0.05000688,0.40485412
0.16900991,0,0,0,0,0,0,0.1664536,0.16381615,0.49583718
0,0,0,0.023789508,0.14127862,0,0,0,0.52783924,0.30449417
0,0,0.033075232,0.116990164,0.52710575,0.07360816,0.021589305,0.02081099,0,0.20406516
0,0,0.036874585,0,0.4289864,0,0.067893565,0,0,0.463259
0,0,0,0.06707592,0.11816729,0,0,0,0,0.8031144
0,0,0.010529581,0,0.44063184,0,0.12988672,0,0.050704755,0.36348066
0,0,0,0.015374673,0.24242288,0,0,0.064367816,0.14642797,0.52823603
0,0,0.12608719,0,0.6505822,0.04154481,0.11201303,0.022549279,0.045279738,0
0,0,0.018472798,0.12938969,0.3833919,0,0,0,0.22336067,0.2345137
0.18672195,0,0.035502914,0,0.07559006,0.2589108,0,0,0.06470184,0.3685223
0.019189175,0,0,0,0.4741119,0,0,0,0.38470408,0.11932569
0,0,0,0.08257927,0.032947727,0,0.035943527,0.01972855,0.45112908,0.37477016
0.020715224,0,0.034069773,0.02146132,0,0.071211375,0.030694641,0.2148598,0.19701102,0.4090237
0.03556925,0,0.028065557,0,0.75113004,0,0.059583567,0,0.11749363,0
0.25699356,0,0,0.29781273,0,0,0.20221162,0,0,0.20008726
0.031607077,0,0,0.09606882,0.25488418,0,0.022284642,0,0,0.59296
0,0,0.06082695,0,0.3379313,0,0.41691902,0.07582097,0,0.10581143
0.02469128,0,0.08303445,0,0.3477174,0,0,0.054640956,0,0.48600498
0,0,0,0.052821152,0.18046865,0,0,0.22086383,0.13005213,0.40758935
0,0,0.03831003,0,0.42973953,0,0.34369263,0.1254463,0,0.060283694
